airlineName,flightNumber,craftTypeName,departureDate,arrivalDate,departureCityTlc,departureCityName,departureAirportTlc,departureAirportName,departureAirportTerminal,arrivalCityTlc,arrivalCityName,arrivalAirportTlc,arrivalAirportName,arrivalAirportTerminal,price
南方航空,CZ5867,波音738,2020-07-06 17:50:00,2020-07-06 23:45:00,SYX,三亚,SYX,凤凰国际机场,T1,TAO,青岛,TAO,流亭国际机场,T1,1350
厦门航空,MF8310,波音738,2020-07-06 17:50:00,2020-07-06 23:45:00,SYX,三亚,SYX,凤凰国际机场,T1,TAO,青岛,TAO,流亭国际机场,T1,740
海南航空,HU7353,波音738,2020-07-06 07:20:00,2020-07-06 10:55:00,SYX,三亚,SYX,凤凰国际机场,T1,TNA,济南,TNA,遥墙国际机场,,565
四川航空,3U8799,空客320,2020-07-06 08:15:00,2020-07-06 11:45:00,SYX,三亚,SYX,凤凰国际机场,T1,TNA,济南,TNA,遥墙国际机场,,700
首都航空,JD5145,空客321,2020-07-06 06:55:00,2020-07-06 11:55:00,SYX,三亚,SYX,凤凰国际机场,T2,TNA,济南,TNA,遥墙国际机场,,370
中国国航,CA8002,波音738,2020-07-06 13:30:00,2020-07-06 18:30:00,SYX,三亚,SYX,凤凰国际机场,T2,TNA,济南,TNA,遥墙国际机场,,1270
山东航空,SC2110,波音738,2020-07-06 13:30:00,2020-07-06 18:30:00,SYX,三亚,SYX,凤凰国际机场,T2,TNA,济南,TNA,遥墙国际机场,,500
首都航空,JD5195,空客321,2020-07-06 15:55:00,2020-07-06 20:00:00,SYX,三亚,SYX,凤凰国际机场,T2,TSN,天津,TSN,滨海国际机场,T2,370
中国国航,CA1390,波音737,2020-07-06 20:00:00,2020-07-06 23:55:00,SYX,三亚,SYX,凤凰国际机场,T2,TSN,天津,TSN,滨海国际机场,T2,310
天津航空,GS7872,空客320,2020-07-06 20:25:00,2020-07-07 00:15:00,SYX,三亚,SYX,凤凰国际机场,T2,TSN,天津,TSN,滨海国际机场,T2,294
海南航空,HU7791,波音738,2020-07-06 08:30:00,2020-07-06 14:00:00,SYX,三亚,SYX,凤凰国际机场,T1,TSN,天津,TSN,滨海国际机场,T2,325
海南航空,HU7697,波音738,2020-07-06 16:50:00,2020-07-06 23:05:00,SYX,三亚,SYX,凤凰国际机场,T1,TYN,太原,TYN,武宿国际机场,T1,983
乌鲁木齐航空,UQ7897,波音738,2020-07-06 08:10:00,2020-07-06 15:40:00,SYX,三亚,SYX,凤凰国际机场,T1,URC,乌鲁木齐,URC,地窝堡国际机场,T2,1490
海南航空,HU7897,波音738,2020-07-06 08:10:00,2020-07-06 15:40:00,SYX,三亚,SYX,凤凰国际机场,T1,URC,乌鲁木齐,URC,地窝堡国际机场,T2,1490
南方航空,CZ6307,空客320,2020-07-06 08:50:00,2020-07-06 16:15:00,SYX,三亚,SYX,凤凰国际机场,T1,URC,乌鲁木齐,URC,地窝堡国际机场,T3,1490
南方航空,CZ9619,空客320,2020-07-06 09:00:00,2020-07-06 11:40:00,SYX,三亚,SYX,凤凰国际机场,T1,WNZ,温州,WNZ,龙湾国际机场,T2,960
深圳航空,ZH3875,空客320,2020-07-06 09:00:00,2020-07-06 11:40:00,SYX,三亚,SYX,凤凰国际机场,T1,WNZ,温州,WNZ,龙湾国际机场,T2,960
四川航空,3U8825,空客320,2020-07-06 09:00:00,2020-07-06 11:40:00,SYX,三亚,SYX,凤凰国际机场,T1,WNZ,温州,WNZ,龙湾国际机场,T2,960
昆明航空,KY9764,空客320,2020-07-06 17:05:00,2020-07-06 19:50:00,SYX,三亚,SYX,凤凰国际机场,T2,WNZ,温州,WNZ,龙湾国际机场,T2,843
山东航空,SC9724,空客320,2020-07-06 17:05:00,2020-07-06 19:50:00,SYX,三亚,SYX,凤凰国际机场,T2,WNZ,温州,WNZ,龙湾国际机场,T2,1010
中国国航,CA3474,空客320,2020-07-06 17:05:00,2020-07-06 19:50:00,SYX,三亚,SYX,凤凰国际机场,T2,WNZ,温州,WNZ,龙湾国际机场,T2,870
深圳航空,ZH9724,空客320,2020-07-06 17:05:00,2020-07-06 19:50:00,SYX,三亚,SYX,凤凰国际机场,T2,WNZ,温州,WNZ,龙湾国际机场,T2,770
海南航空,HU7637,波音738,2020-07-06 06:25:00,2020-07-06 09:00:00,SYX,三亚,SYX,凤凰国际机场,T1,WUH,武汉,WUH,天河国际机场,T3,365
海南航空,HU7789,波音738,2020-07-06 08:00:00,2020-07-06 10:25:00,SYX,三亚,SYX,凤凰国际机场,T1,WUH,武汉,WUH,天河国际机场,T3,840
首都航空,JD5193,空客 A320,2020-07-06 08:20:00,2020-07-06 10:50:00,SYX,三亚,SYX,凤凰国际机场,T2,WUH,武汉,WUH,天河国际机场,T3,507
南方航空,CZ6513,空客320,2020-07-06 08:40:00,2020-07-06 11:05:00,SYX,三亚,SYX,凤凰国际机场,T1,WUH,武汉,WUH,天河国际机场,T3,620
南方航空,CZ8221,空客320,2020-07-06 09:25:00,2020-07-06 11:50:00,SYX,三亚,SYX,凤凰国际机场,T1,WUH,武汉,WUH,天河国际机场,T3,710
东方航空,MU2528,波音737,2020-07-06 23:30:00,2020-07-07 01:55:00,SYX,三亚,SYX,凤凰国际机场,T1,WUH,武汉,WUH,天河国际机场,T3,1170
东方航空,MU9690,波音737,2020-07-06 13:25:00,2020-07-06 17:30:00,SYX,三亚,SYX,凤凰国际机场,T1,WUH,武汉,WUH,天河国际机场,T3,1000
吉祥航空,HO1854,空客320,2020-07-06 16:35:00,2020-07-06 19:50:00,SYX,三亚,SYX,凤凰国际机场,T1,WUX,无锡,WUX,苏南硕放国际机场,T2,890
东方航空,MU2920,空客320,2020-07-06 14:25:00,2020-07-06 19:35:00,SYX,三亚,SYX,凤凰国际机场,T1,WUX,无锡,WUX,苏南硕放国际机场,T2,1030
南方航空,CZ6663,空客320,2020-07-06 13:40:00,2020-07-06 15:10:00,SYX,三亚,SYX,凤凰国际机场,T1,CAN,广州,CAN,白云国际机场,T2,1090
海南航空,HU7355,波音738,2020-07-06 22:50:00,2020-07-07 00:35:00,SYX,三亚,SYX,凤凰国际机场,T1,CAN,广州,CAN,白云国际机场,T1,780
南方航空,CZ6737,空客321,2020-07-06 21:55:00,2020-07-06 23:35:00,SYX,三亚,SYX,凤凰国际机场,T1,CAN,广州,CAN,白云国际机场,T2,720
海南航空,HU7077,波音738,2020-07-06 20:40:00,2020-07-06 22:00:00,SYX,三亚,SYX,凤凰国际机场,T1,ZUH,珠海,ZUH,金湾机场,,520
南方航空,CZ6704,波音737,2020-07-06 13:35:00,2020-07-06 15:00:00,SYX,三亚,SYX,凤凰国际机场,T1,ZUH,珠海,ZUH,金湾机场,,500
南方航空,CZ6727,空客320,2020-07-06 19:15:00,2020-07-06 20:30:00,SYX,三亚,SYX,凤凰国际机场,T1,ZUH,珠海,ZUH,金湾机场,,400
东方航空,MU2332,空客320,2020-07-07 19:35:00,2020-07-07 21:05:00,SYX,三亚,SYX,凤凰国际机场,T1,WUZ,梧州,WUZ,西江机场,,350
海南航空,HU7791,波音738,2020-07-06 08:30:00,2020-07-06 11:00:00,SYX,三亚,SYX,凤凰国际机场,T1,XFN,襄阳,XFN,刘集机场,,730
厦门航空,MF8308,波音738,2020-07-06 19:40:00,2020-07-06 22:00:00,SYX,三亚,SYX,凤凰国际机场,T1,XMN,厦门,XMN,高崎国际机场,T3,740
成都航空,EU7046,空客320,2020-07-06 12:45:00,2020-07-06 15:00:00,SYX,三亚,SYX,凤凰国际机场,T1,YBP,宜宾,YBP,五粮液机场,,800
东方航空,MU3948,空客320,2020-07-06 12:45:00,2020-07-06 15:00:00,SYX,三亚,SYX,凤凰国际机场,T1,YBP,宜宾,YBP,五粮液机场,,660
四川航空,3U8512,空客320,2020-07-06 12:45:00,2020-07-06 15:00:00,SYX,三亚,SYX,凤凰国际机场,T1,YBP,宜宾,YBP,五粮液机场,,600
昆明航空,KY9788,波音738,2020-07-06 16:35:00,2020-07-06 19:30:00,SYX,三亚,SYX,凤凰国际机场,T2,YCU,运城,YCU,张孝机场,,1300
山东航空,SC9748,波音738,2020-07-06 16:35:00,2020-07-06 19:30:00,SYX,三亚,SYX,凤凰国际机场,T2,YCU,运城,YCU,张孝机场,,1430
深圳航空,ZH9748,波音738,2020-07-06 16:35:00,2020-07-06 19:30:00,SYX,三亚,SYX,凤凰国际机场,T2,YCU,运城,YCU,张孝机场,,1360
南方航空,CZ6704,波音737,2020-07-06 13:35:00,2020-07-06 17:55:00,SYX,三亚,SYX,凤凰国际机场,T1,YIW,义乌,YIW,义乌机场,,720
南方航空,CZ6704,波音737,2020-07-06 13:35:00,2020-07-06 15:00:00,SYX,三亚,SYX,凤凰国际机场,T1,ZUH,珠海,ZUH,金湾机场,,500
南方航空,CZ6727,空客320,2020-07-06 19:15:00,2020-07-06 20:30:00,SYX,三亚,SYX,凤凰国际机场,T1,ZUH,珠海,ZUH,金湾机场,,400
海南航空,HU7077,波音738,2020-07-06 20:40:00,2020-07-06 22:00:00,SYX,三亚,SYX,凤凰国际机场,T1,ZUH,珠海,ZUH,金湾机场,,520
天津航空,GS7546,空客320,2020-07-06 13:20:00,2020-07-06 15:45:00,SYX,三亚,SYX,凤凰国际机场,T2,ZYI,遵义,ZYI,新舟机场,,255
四川航空,3U2524,空客320,2020-07-06 16:15:00,2020-07-06 18:20:00,SYX,三亚,SYX,凤凰国际机场,T1,ZYI,遵义,WMT,茅台机场,,710
成都航空,EU2252,空客320,2020-07-06 16:15:00,2020-07-06 18:20:00,SYX,三亚,SYX,凤凰国际机场,T1,ZYI,遵义,WMT,茅台机场,,390
成都航空,EU2214,空客320,2020-07-06 20:40:00,2020-07-06 22:40:00,SZX,深圳,SZX,宝安国际机场,T3,ACX,兴义,ACX,兴义机场,T2,600
奥凯航空,BK2859,波音737,2020-07-06 12:15:00,2020-07-06 14:00:00,SZX,深圳,SZX,宝安国际机场,T3,AEB,百色,AEB,百色机场,,651
东海航空,DZ6219,波音738,2020-07-06 06:25:00,2020-07-06 11:50:00,SZX,深圳,SZX,宝安国际机场,T3,BAV,包头,BAV,包头东河机场,,1170
南方航空,CZ8513,空客321,2020-07-06 08:35:00,2020-07-06 09:45:00,SZX,深圳,SZX,宝安国际机场,T3,BHY,北海,BHY,福成机场,,410
南方航空,CZ3151,空客321,2020-07-06 08:30:00,2020-07-06 11:45:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T2,340
南方航空,CZ3159,空客321,2020-07-06 10:30:00,2020-07-06 14:00:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T2,340
海南航空,HU7704,空客330,2020-07-06 12:15:00,2020-07-06 15:25:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T2,295
中国国航,CA1896,波音777,2020-07-06 13:05:00,2020-07-06 16:05:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T3,3000
东方航空,MU5392,空客330,2020-07-06 13:40:00,2020-07-06 16:55:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T2,300
南方航空,CZ3189,空客321,2020-07-06 15:35:00,2020-07-06 18:45:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T2,340
中国国航,CA1314,空客330,2020-07-06 16:10:00,2020-07-06 19:20:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T3,3000
中国国航,CA1304,波音787,2020-07-06 18:10:00,2020-07-06 21:15:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T3,3000
中国国航,CA1358,波音737,2020-07-06 20:10:00,2020-07-06 23:15:00,SZX,深圳,SZX,宝安国际机场,T3,BJS,北京,PEK,首都国际机场,T3,340
昆明航空,KY8338,波音737,2020-07-06 21:50:00,2020-07-07 00:35:00,SZX,深圳,SZX,宝安国际机场,T3,BSD,保山,BSD,保山机场,,500
昆明航空,KY9403,空客319,2020-07-06 08:50:00,2020-07-06 11:30:00,SZX,深圳,SZX,宝安国际机场,T3,BZX,巴中,BZX,恩阳机场,,1200
深圳航空,ZH8403,空客319,2020-07-06 08:50:00,2020-07-06 11:30:00,SZX,深圳,SZX,宝安国际机场,T3,BZX,巴中,BZX,恩阳机场,,1260
南方航空,CZ6445,空客321,2020-07-06 09:45:00,2020-07-06 11:20:00,SZX,深圳,SZX,宝安国际机场,T3,CGD,常德,CGD,桃花源机场,T2,700
金鹏航空,Y87529,波音738,2020-07-06 06:00:00,2020-07-06 08:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,568
西部航空,PN6322,空客320,2020-07-06 06:05:00,2020-07-06 08:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,520
东海航空,DZ6263,波音738,2020-07-06 06:15:00,2020-07-06 08:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,450
东海航空,DZ6219,波音738,2020-07-06 06:25:00,2020-07-06 08:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,500
南方航空,CZ3976,波音738,2020-07-06 09:15:00,2020-07-06 11:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,700
山东航空,SC9301,波音737,2020-07-06 10:35:00,2020-07-06 13:10:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,1120
深圳航空,ZH9301,波音737,2020-07-06 10:35:00,2020-07-06 13:10:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,760
昆明航空,KY9301,波音737,2020-07-06 10:35:00,2020-07-06 13:10:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,959
中国国航,CA3481,波音737,2020-07-06 10:35:00,2020-07-06 13:10:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,960
南方航空,CZ6336,波音737,2020-07-06 11:20:00,2020-07-06 13:55:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,700
南方航空,CZ6478,波音737,2020-07-06 13:50:00,2020-07-06 16:20:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,600
深圳航空,ZH9303,波音737,2020-07-06 14:05:00,2020-07-06 16:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,660
中国国航,CA3417,波音737,2020-07-06 14:05:00,2020-07-06 16:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,960
昆明航空,KY9303,波音737,2020-07-06 14:05:00,2020-07-06 16:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,959
山东航空,SC9303,波音737,2020-07-06 14:05:00,2020-07-06 16:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,1120
深圳航空,ZH9307,空客320,2020-07-06 14:50:00,2020-07-06 17:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,760
中国国航,CA3505,空客320,2020-07-06 14:50:00,2020-07-06 17:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,960
昆明航空,KY9317,空客320,2020-07-06 14:50:00,2020-07-06 17:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,959
山东航空,SC9307,空客320,2020-07-06 14:50:00,2020-07-06 17:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,1120
海南航空,HU7755,波音787,2020-07-06 16:15:00,2020-07-06 18:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,600
天津航空,GS5755,波音787,2020-07-06 16:15:00,2020-07-06 18:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,750
南方航空,CZ6389,波音737,2020-07-06 18:05:00,2020-07-06 20:35:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,600
中国国航,CA3419,波音737,2020-07-06 21:20:00,2020-07-06 23:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,960
昆明航空,KY9345,波音737,2020-07-06 21:20:00,2020-07-06 23:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,959
山东航空,SC9305,波音737,2020-07-06 21:20:00,2020-07-06 23:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,1120
深圳航空,ZH9305,波音737,2020-07-06 21:20:00,2020-07-06 23:45:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,560
南方航空,CZ3974,波音737,2020-07-06 21:25:00,2020-07-06 23:55:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,500
西部航空,PN6312,空客320,2020-07-06 23:15:00,2020-07-07 01:55:00,SZX,深圳,SZX,宝安国际机场,T3,CGO,郑州,CGO,新郑国际机场,T2,435
山东航空,SC9643,波音737,2020-07-06 10:50:00,2020-07-06 15:25:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,1960
昆明航空,KY9643,波音737,2020-07-06 10:50:00,2020-07-06 15:25:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,1660
中国国航,CA3647,波音737,2020-07-06 10:50:00,2020-07-06 15:25:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,1660
深圳航空,ZH9643,波音737,2020-07-06 10:50:00,2020-07-06 15:25:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,1720
南方航空,CZ3613,空客321,2020-07-06 15:05:00,2020-07-06 19:20:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,1000
南方航空,CZ6610,空客321,2020-07-06 16:50:00,2020-07-06 21:05:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,700
南方航空,CZ3369,空客321,2020-07-06 10:15:00,2020-07-06 16:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,800
南方航空,CZ3963,空客321,2020-07-06 11:25:00,2020-07-06 17:30:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,800
南方航空,CZ6358,空客321,2020-07-06 16:05:00,2020-07-06 22:10:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,800
春秋航空,9C8655,空客320,2020-07-06 06:00:00,2020-07-06 11:15:00,SZX,深圳,SZX,宝安国际机场,T3,CGQ,长春,CGQ,龙嘉国际机场,T2,980
金鹏航空,Y87529,波音738,2020-07-06 06:00:00,2020-07-06 11:45:00,SZX,深圳,SZX,宝安国际机场,T3,CIF,赤峰,CIF,玉龙机场,,1080
东海航空,DZ6209,波音738,2020-07-06 19:05:00,2020-07-06 21:35:00,SZX,深圳,SZX,宝安国际机场,T3,CIH,长治,CIH,长治机场,,600
东海航空,DZ6213,波音738,2020-07-06 06:35:00,2020-07-06 08:50:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,720
海南航空,HU7057,波音787,2020-07-06 07:15:00,2020-07-06 09:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,800
深圳航空,ZH9421,波音738,2020-07-06 07:20:00,2020-07-06 09:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,790
中国国航,CA3721,波音738,2020-07-06 07:20:00,2020-07-06 09:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
昆明航空,KY9421,波音738,2020-07-06 07:20:00,2020-07-06 09:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,897
山东航空,SC9027,波音738,2020-07-06 07:20:00,2020-07-06 09:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,1110
南方航空,CZ3465,空客330,2020-07-06 08:20:00,2020-07-06 10:35:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
深圳航空,ZH9423,波音738,2020-07-06 08:35:00,2020-07-06 11:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,840
中国国航,CA3723,波音738,2020-07-06 08:35:00,2020-07-06 11:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
昆明航空,KY9423,波音738,2020-07-06 08:35:00,2020-07-06 11:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,949
山东航空,SC9029,波音738,2020-07-06 08:35:00,2020-07-06 11:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,1110
四川航空,3U8782,空客320,2020-07-06 10:15:00,2020-07-06 12:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,780
华夏航空,G58650,空客320,2020-07-06 10:15:00,2020-07-06 12:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
南方航空,CZ9602,空客320,2020-07-06 10:15:00,2020-07-06 12:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
深圳航空,ZH3868,空客320,2020-07-06 10:15:00,2020-07-06 12:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
山东航空,SC4344,波音737,2020-07-06 11:10:00,2020-07-06 13:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,870
中国国航,CA4344,波音737,2020-07-06 11:10:00,2020-07-06 13:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,780
华夏航空,G58252,波音737,2020-07-06 11:10:00,2020-07-06 13:30:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,870
昆明航空,KY9425,空客330,2020-07-06 11:45:00,2020-07-06 14:15:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
中国国航,CA3559,空客330,2020-07-06 11:45:00,2020-07-06 14:15:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,1050
深圳航空,ZH9425,空客330,2020-07-06 11:45:00,2020-07-06 14:15:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
山东航空,SC9031,空客330,2020-07-06 11:45:00,2020-07-06 14:15:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,1260
南方航空,CZ3455,波音737,2020-07-06 13:10:00,2020-07-06 15:25:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,780
海南航空,HU7257,波音787,2020-07-06 14:20:00,2020-07-06 16:25:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,800
南方航空,CZ5581,空客321,2020-07-06 14:35:00,2020-07-06 16:50:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
华夏航空,G58616,空客321,2020-07-06 16:45:00,2020-07-06 18:50:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
南方航空,CZ9604,空客321,2020-07-06 16:45:00,2020-07-06 18:50:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
深圳航空,ZH3870,空客321,2020-07-06 16:45:00,2020-07-06 18:50:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
四川航空,3U8784,空客321,2020-07-06 16:45:00,2020-07-06 18:50:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,600
南方航空,CZ5172,波音738,2020-07-06 17:40:00,2020-07-06 20:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,960
厦门航空,MF8390,波音738,2020-07-06 17:40:00,2020-07-06 20:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,760
昆明航空,KY9427,波音737,2020-07-06 18:10:00,2020-07-06 20:20:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,907
中国国航,CA3727,波音737,2020-07-06 18:10:00,2020-07-06 20:20:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
山东航空,SC9033,波音737,2020-07-06 18:10:00,2020-07-06 20:20:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,1110
深圳航空,ZH9427,波音737,2020-07-06 18:10:00,2020-07-06 20:20:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,600
南方航空,CZ2836,空客320,2020-07-06 18:20:00,2020-07-06 20:45:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,400
山东航空,SC9035,波音738,2020-07-06 18:50:00,2020-07-06 21:10:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,1110
中国国航,CA3729,波音738,2020-07-06 18:50:00,2020-07-06 21:10:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,950
深圳航空,ZH9429,波音738,2020-07-06 18:50:00,2020-07-06 21:10:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,580
昆明航空,KY9429,波音738,2020-07-06 18:50:00,2020-07-06 21:10:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,897
南方航空,CZ3641,空客320,2020-07-06 19:05:00,2020-07-06 21:15:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,380
中国国航,CA4348,波音738,2020-07-06 19:10:00,2020-07-06 21:20:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,380
海南航空,HU7757,梦想客机 波音787,2020-07-06 20:10:00,2020-07-06 22:20:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T3,615
成都航空,EU7068,空客321,2020-07-06 20:50:00,2020-07-06 23:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
南方航空,CZ4928,空客321,2020-07-06 20:50:00,2020-07-06 23:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
深圳航空,ZH3818,空客321,2020-07-06 20:50:00,2020-07-06 23:05:00,SZX,深圳,SZX,宝安国际机场,T3,CKG,重庆,CKG,江北国际机场,T2,960
